year,make,model,mileage,title_status,location,engine,drivetrain,transmission,body_style,exterior_color,interior_color,num_modifications,sale_price,date,url,has_forced_induction,state
2021,Mazda,ND Miata,30600,Clean,"Yonkers, NY 10704",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,White,1,25500,4/15/24,https://carsandbids.com/auctions/3z7pMB6d/2021-mazda-mx-5-miata-rf-grand-touring,0,NY
2019,Mazda,ND Miata,3800,Clean,"Bristow, VA 20136",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,2,34500,4/1/24,https://carsandbids.com/auctions/KVmAe5vk/2019-mazda-mx-5-miata-30th-anniversary-edition,0,VA
2023,Mazda,ND Miata,3600,Clean,"Vero Beach, FL 32960",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Zircon Sand Metallic,Black,0,30500,3/25/24,https://carsandbids.com/auctions/9W7omLNq/2023-mazda-mx-5-miata-rf-club,0,FL
2019,Mazda,ND Miata,12800,Clean,"Charleston, SC 29412",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,1,23250,3/12/24,https://carsandbids.com/auctions/rJqROJYX/2019-mazda-mx-5-miata-club,0,SC
2018,Mazda,ND Miata,39800,Clean,"Knoxville, TN 37931",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,26,22000,3/7/24,https://carsandbids.com/auctions/3Ox6AkyK/2018-mazda-mx-5-miata-club,0,TN
2019,Mazda,ND Miata,14300,Clean,"Chippewa Falls, WI 54729",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,18,26000,2/29/24,https://carsandbids.com/auctions/rw0NZnLp/2019-mazda-mx-5-miata-club,0,WI
2019,Mazda,ND Miata,44800,Clean,"Palm Harbor, FL 34684",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,1,23019,2/22/24,https://carsandbids.com/auctions/3oPqlER7/2019-mazda-mx-5-miata-club,0,FL
2019,Mazda,ND Miata,8800,Clean,"Pickens, SC 29671",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Sport Tan,0,25750,2/20/24,https://carsandbids.com/auctions/KZjXNygO/2019-mazda-mx-5-miata-grand-touring,0,SC
2017,Mazda,ND Miata,5900,Clean,"Jamaica Plain, MA 02130",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black Mica,Black,10,25388,2/16/24,https://carsandbids.com/auctions/9WvOgg8d/2017-mazda-mx-5-miata-rf-club,0,MA
2019,Mazda,ND Miata,6500,Clean,"San Carlos, CA 94070",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Eternal Blue Mica,Sport Tan,2,29000,1/26/24,https://carsandbids.com/auctions/rNB0NyaG/2019-mazda-mx-5-miata-grand-touring,0,CA
2020,Mazda,ND Miata,2700,Clean,"Orlando, FL 32827",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Red,0,27750,1/10/24,https://carsandbids.com/auctions/rkPAl5YR/2020-mazda-mx-5-miata-rf-100th-anniversary-edition,0,FL
2019,Mazda,ND Miata,24200,Clean,"McKinney, TX 75072",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,7,26000,12/19/23,https://carsandbids.com/auctions/9Xq1mjAO/2019-mazda-mx-5-miata-club,0,TX
2020,Mazda,ND Miata,10300,Clean,"New Albany, OH 43054",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Black,4,27750,12/11/23,https://carsandbids.com/auctions/9edWPl4q/2020-mazda-mx-5-miata-club,0,OH
2021,Mazda,ND Miata,14000,Clean,"Woburn, MA 01801",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,1,29000,12/6/23,https://carsandbids.com/auctions/3zAoYaxj/2021-mazda-mx-5-miata-rf-club,0,MA
2022,Mazda,ND Miata,4200,Clean,"Miami, FL 33155",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Platinum Quartz Metallic,Terracotta,6,27750,11/16/23,https://carsandbids.com/auctions/rkG6v5ZL/2022-mazda-mx-5-miata-grand-touring,0,FL
2019,Mazda,ND Miata,19500,Clean,"Denver, CO 80203",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Sport Tan,0,24750,11/13/23,https://carsandbids.com/auctions/rMzvEb0k/2019-mazda-mx-5-miata-grand-touring,0,CO
2023,Mazda,ND Miata,1500,Clean,"West Palm Beach, FL 33418",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,5,31500,11/8/23,https://carsandbids.com/auctions/KPJ40MAZ/2023-mazda-mx-5-miata-rf-grand-touring,0,FL
2022,Mazda,ND Miata,4400,Clean,"Boynton Beach, FL 33426",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Deep Crystal Blue Mica,Black,4,30200,10/30/23,https://carsandbids.com/auctions/KZjjApjb/2022-mazda-mx-5-miata-rf-club,0,FL
2016,Mazda,ND Miata,42400,Clean,"San Diego, CA 92107",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Black,Black,5,25510,10/27/23,https://carsandbids.com/auctions/3oexYV4o/2016-mazda-mx-5-miata-club,1,CA
2019,Mazda,ND Miata,15300,Clean,"Portland, OR 97229",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black Mica,Black,0,29750,10/20/23,https://carsandbids.com/auctions/9lZzJQbG/2019-mazda-mx-5-miata-rf-club,0,OR
2016,Mazda,ND Miata,60500,Clean,"Auburn, ME 04210",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic White,Black,3,13500,10/19/23,https://carsandbids.com/auctions/rJ2Rdzx2/2016-mazda-mx-5-miata-sport,0,ME
2016,Mazda,ND Miata,31700,Clean,"Norfolk, VA 23513",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Meteor Gray Mica,Black,18,20500,10/17/23,https://carsandbids.com/auctions/3qx7QDWa/2016-mazda-mx-5-miata-club,0,VA
2020,Mazda,ND Miata,11200,Clean,"Merrimack, NH 03054",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,11,34500,10/9/23,https://carsandbids.com/auctions/9AjNgpGj/2020-mazda-mx-5-miata-club,0,NH
2021,Mazda,ND Miata,13100,Clean,"Houston, TX 77065",2.0L I4,Rear-wheel drive,Automatic (6-Speed),Convertible,Snowflake White,Black,2,23750,10/5/23,https://carsandbids.com/auctions/rEPwNqmO/2021-mazda-mx-5-miata-rf-grand-touring,0,TX
2022,Mazda,ND Miata,1200,Clean,"Diablo, CA 94528",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,0,30999,10/3/23,https://carsandbids.com/auctions/9eRmo4o3/2022-mazda-mx-5-miata-rf-grand-touring,0,CA
2020,Mazda,ND Miata,2600,Clean,"Schaumburg, IL 60192",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Black,1,32000,8/30/23,https://carsandbids.com/auctions/KP8yobnL/2020-mazda-mx-5-miata-rf-grand-touring,0,IL
2016,Mazda,ND Miata,25000,Clean,"Raleigh, NC 27612",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red,Black/Red,2,27000,8/25/23,https://carsandbids.com/auctions/rN5N7Emb/2016-mazda-mx-5-miata-grand-touring,0,NC
2019,Mazda,ND Miata,4400,Clean,"Austin, TX 78737",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,5,33500,8/23/23,https://carsandbids.com/auctions/KdOLb1zy/2019-mazda-mx-5-miata-30th-anniversary-edition,0,TX
2017,Mazda,ND Miata,18100,Clean,"Hercules, CA 94547",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black Ceramic,13,23500,8/21/23,https://carsandbids.com/auctions/30GNll52/2017-mazda-mx-5-miata-rf-club,0,CA
2020,Mazda,ND Miata,5400,Clean,"Skillman, NJ 08558",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Sport Tan,2,32750,8/18/23,https://carsandbids.com/auctions/rx25zZqW/2020-mazda-mx-5-miata-grand-touring,0,NJ
2019,Mazda,ND Miata,7100,Clean,"San Jose, CA 95134",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,3,36000,8/1/23,https://carsandbids.com/auctions/r4V0QdqL/2019-mazda-mx-5-miata-rf-30th-anniversary-edition,0,CA
2019,Mazda,ND Miata,10000,Clean,"Vista, CA 92081",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Black,8,30500,7/10/23,https://carsandbids.com/auctions/rNM6mbmP/2019-mazda-mx-5-miata-rf-club,0,CA
2021,Mazda,ND Miata,13500,Clean,"Orem, UT 84058",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Deep Crystal Blue Mica,White,0,32000,7/3/23,https://carsandbids.com/auctions/rj56zMkN/2021-mazda-mx-5-miata-rf-grand-touring,0,UT
2019,Mazda,ND Miata,12500,Clean,"Santa Barbara, CA 93111",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,14,34000,6/26/23,https://carsandbids.com/auctions/36OwJ20x/2019-mazda-mx-5-miata-rf-club,0,CA
2019,Mazda,ND Miata,6100,Clean,"Bend, OR 97701",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,4,41525,6/19/23,https://carsandbids.com/auctions/KPQ08jgo/2019-mazda-mx-5-miata-rf-30th-anniversary-edition,0,OR
2022,Mazda,ND Miata,2600,Clean,"Sedona, AZ 86336",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black Mica,Black,0,26318,6/12/23,https://carsandbids.com/auctions/rEjeva8d/2022-mazda-mx-5-miata-grand-touring,0,AZ
2019,Mazda,ND Miata,9200,Clean,"Hopkinsville, KY 42240",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,7,35500,6/8/23,https://carsandbids.com/auctions/rGoBwZ0g/2019-mazda-mx-5-miata-30th-anniversary-edition,0,KY
2020,Mazda,ND Miata,13600,Clean,"Manchester, NH 03101",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Polymetal Gray Metallic,Red,15,29750,6/5/23,https://carsandbids.com/auctions/3RawWn01/2020-mazda-mx-5-miata-grand-touring,0,NH
2018,Mazda,ND Miata,5700,Clean,"Canton, GA 30114",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,7,34000,5/24/23,https://carsandbids.com/auctions/3L2QV7oW/2018-mazda-mx-5-miata-club,0,GA
2019,Mazda,ND Miata,14700,Clean,"Greeley, CO 80631",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Grey,Black,5,27250,5/17/23,https://carsandbids.com/auctions/KPPJNVQK/2019-mazda-mx-5-miata-club,0,CO
2017,Mazda,ND Miata,37700,Clean,"Maumelle, AR 72113",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic White,Black,7,16250,4/17/23,https://carsandbids.com/auctions/9a70LDBA/2017-mazda-mx-5-miata-sport,0,AR
2018,Mazda,ND Miata,7300,Clean,"Tampa, FL 33602",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,22,24750,4/10/23,https://carsandbids.com/auctions/rj0Rqmww/2018-mazda-mx-5-miata-club,0,FL
2019,Mazda,ND Miata,52300,Clean,"Knoxville, TN 37931",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,10,29500,4/6/23,https://carsandbids.com/auctions/9ad0kDJl/2019-mazda-mx-5-miata-30th-anniversary-edition,0,TN
2019,Mazda,ND Miata,31700,Clean,"Arlington Heights, IL 60005",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Black,2,25000,3/27/23,https://carsandbids.com/auctions/3LD2vgxW/2019-mazda-mx-5-miata-rf-club,0,IL
2022,Mazda,ND Miata,700,Clean,"Chicago, IL 60605",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,0,33319,3/3/23,https://carsandbids.com/auctions/KV4jP0Dx/2022-mazda-mx-5-miata-club,0,IL
2017,Mazda,ND Miata,52800,Clean,"Fountain Valley, CA 92708",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,13,16500,2/27/23,https://carsandbids.com/auctions/KZGBM77O/2017-mazda-mx-5-miata-sport,0,CA
2021,Mazda,ND Miata,4800,Clean,"Charlotte, NC 28205",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,0,29000,2/10/23,https://carsandbids.com/auctions/9XQRaOol/2021-mazda-mx-5-miata-rf-grand-touring,0,NC
2016,Mazda,ND Miata,54400,Clean,"San Diego, CA 92110",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Jet Black,Black,1,16250,2/6/23,https://carsandbids.com/auctions/3gOOqnpG/2016-mazda-mx-5-miata-sport,0,CA
2019,Mazda,ND Miata,6900,Clean,"Omaha, NE 68135",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,2,40000,1/27/23,https://carsandbids.com/auctions/3BzYJZ84/2019-mazda-mx-5-miata-rf-30th-anniversary-edition,0,NE
2021,Mazda,ND Miata,10600,Clean,"Springfield, MA 01103",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal Metallic,Black,3,37000,12/30/22,https://carsandbids.com/auctions/922BL2W9/2021-mazda-mx-5-miata-club,0,MA
2019,Mazda,ND Miata,16500,Clean,"Redondo Beach, CA 90278",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Crystal,Black,10,25505,12/27/22,https://carsandbids.com/auctions/35E5pNgZ/2019-mazda-mx-5-miata-club,0,CA
2017,Mazda,ND Miata,22200,Clean,"Remsenburg, NY 11960",2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Ceramic Metallic,Black,13,25000,12/23/22,https://carsandbids.com/auctions/rNj2AdGk/2017-mazda-mx-5-miata-rf-grand-touring,1,NY
2020,Mazda,ND Miata,2100,Clean,"Elyria, OH 44035",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Machine Gray Metallic,Red,0,29000,12/5/22,https://carsandbids.com/auctions/37DJMvDq/2020-mazda-mx-5-miata-rf-grand-touring,0,OH
2016,Mazda,ND Miata,13200,Clean,"Manheim, PA 17545",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Blue Reflex Mica,Black,36,25000,11/11/22,https://carsandbids.com/auctions/rx7RMVzK/2016-mazda-mx-5-miata-grand-touring,0,PA
2019,Mazda,ND Miata,9200,Clean,"Portland, OR 97212",2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Racing Orange,Black,4,45250,11/10/22,https://carsandbids.com/auctions/9eGozPXk/2019-mazda-mx-5-miata-rf-30th-anniversary-edition,0,OR
